ROC_AUC_scores	F1-score	Average_precision_score
0.5075	0.3	0.38830769230769235
0.543191056910569	0.29411764705882354	0.396474358974359
0.5887949260042284	0.4210526315789474	0.3972027972027972
0.5512820512820514	0.380952380952381	0.4307692307692308
0.48946360153256707	0.0625	0.442263483642794
0.5	0.27906976744186046	0.46153846153846156
0.5809523809523809	0.43478260869565216	0.5160256410256411
0.5924329501915709	0.46808510638297873	0.5087238432066019
0.5786749482401656	0.41025641025641024	0.40468227424749165
0.5189393939393939	0.3414634146341463	0.3320512820512821
0.49249999999999994	0.2222222222222222	0.38125874125874126
0.5492424242424242	0.35555555555555557	0.5230769230769231
0.5844594594594594	0.3684210526315789	0.4980769230769231
0.5299999999999999	0.391304347826087	0.4004395604395604
0.5931467181467182	0.4285714285714286	0.49894034536891685
0.5166666666666667	0.3157894736842105	0.3153846153846154
0.5540796963946869	0.3333333333333333	0.5129257838935258
0.49171842650103514	0.22857142857142854	0.3502787068004459
0.6192084942084941	0.5555555555555555	0.509065934065934
0.5208728652751423	0.3333333333333333	0.534453781512605
0.5030487804878049	0.3	0.37067307692307694
0.6025641025641025	0.42105263157894735	0.48205128205128206
0.5745614035087718	0.4186046511627907	0.464423076923077
0.4951267056530214	0.21621621621621623	0.41310541310541316
0.5526061776061776	0.39999999999999997	0.4624757595345831
0.5416666666666666	0.358974358974359	0.34501424501424505
0.49796747967479676	0.2285714285714286	0.3682983682983683
0.5407088122605365	0.36363636363636365	0.4702033598585323
0.5095137420718816	0.24242424242424246	0.3430387794024158
0.4875	0.25641025641025644	0.37912087912087916
0.4025	0.10526315789473685	0.36615384615384616
0.5576923076923077	0.29411764705882354	0.4432692307692308
0.5152439024390244	0.3076923076923077	0.3769230769230769
0.5512820512820513	0.42553191489361697	0.42930402930402933
0.6025641025641025	0.46511627906976744	0.4723981900452489
0.575	0.4444444444444445	0.4307692307692308
0.5095238095238095	0.39215686274509803	0.4664224664224665
0.5905797101449276	0.4210526315789474	0.4162764771460424
0.4180871212121212	0.2962962962962963	0.47696747696747693
0.5321637426900585	0.30769230769230765	0.4341880341880342
0.5004789272030651	0.22222222222222227	0.5540835707502374
0.4822154471544715	0.25641025641025644	0.3617521367521368
0.4972222222222222	0.2	0.30653846153846154
0.5637254901960785	0.33333333333333337	0.29773755656108597
0.4186159844054581	0.10526315789473684	0.3980833980833981
0.5275000000000001	0.34146341463414637	0.39942307692307694
0.562618595825427	0.4814814814814815	0.5139497248894163
0.6021341463414633	0.45	0.4417067307692308
0.5137299771167049	0.21428571428571427	0.2987854251012146
0.4691558441558441	0.18181818181818182	0.31263736263736264
0.6725	0.5777777777777778	0.5226153846153847
0.48440545808966856	0.12121212121212122	0.409306742640076
0.5206131078224101	0.2857142857142857	0.34895104895104895
0.5315734989648033	0.15384615384615383	0.3810479375696767
0.6611111111111111	0.5263157894736842	0.43162393162393164
0.49404761904761907	0.27027027027027023	0.3205586080586081
0.6214430894308943	0.42424242424242425	0.4883903133903134
0.5128205128205128	0.4	0.4064102564102564
0.4855212355212355	0.27906976744186046	0.4241758241758242
0.47750000000000004	0.125	0.3767032967032967
0.45952380952380956	0.2916666666666667	0.4445868945868946
0.5825	0.46808510638297873	0.4353846153846154
0.5934959349593496	0.4210526315789474	0.43663003663003663
0.5217181467181468	0.2631578947368421	0.44313186813186817
0.5662768031189084	0.2941176470588235	0.47073667073667075
0.5256410256410257	0.23529411764705882	0.4153846153846154
0.5714285714285714	0.47058823529411764	0.5054945054945055
0.5625	0.5084745762711865	0.41855203619909503
0.5574712643678161	0.48148148148148145	0.4792572944297082
0.5232447817836813	0.2857142857142857	0.490187232122716
0.54	0.35000000000000003	0.40758974358974365
0.5141325536062378	0.39999999999999997	0.42256905735166606
0.530952380952381	0.32558139534883723	0.4794871794871795
0.48076923076923084	0.06666666666666668	0.3942307692307693
0.6235697940503432	0.45714285714285713	0.3797570850202429
0.5304054054054054	0.3333333333333333	0.4480769230769231
0.5766666666666667	0.38095238095238093	0.2657169990503324
0.5698051948051948	0.4615384615384615	0.3596596951435661
0.5219298245614035	0.3829787234042553	0.42692307692307696
0.5617816091954022	0.31578947368421056	0.4917771883289125
0.49444444444444446	0.14814814814814817	0.3054945054945055
0.6340579710144927	0.5	0.45575447570332484
0.47683397683397677	0.2051282051282051	0.4211788211788212
0.5192307692307692	0.33333333333333337	0.41009615384615383
0.49756335282651065	0.125	0.41424501424501425
0.49080086580086585	0.14285714285714285	0.3195185766614338
0.5029239766081872	0.17647058823529413	0.41684981684981687
0.47357293868921774	0.28571428571428564	0.32797202797202796
0.49951737451737455	0.17142857142857143	0.4305337519623234
0.56	0.39024390243902435	0.42153846153846153
0.5560428849902533	0.38095238095238093	0.45033238366571704
0.5025	0.32558139534883723	0.38581196581196586
0.5863821138211383	0.45454545454545453	0.4237179487179487
0.5438311688311689	0.39999999999999997	0.3453296703296703
0.55	0.29411764705882354	0.4188034188034188
0.5448717948717948	0.19999999999999998	0.4403846153846154
0.5823586744639376	0.4	0.4746438746438747
0.5809523809523809	0.43478260869565216	0.5160256410256411
0.5309959349593496	0.28571428571428575	0.387004662004662
0.5	0.0	0.49230769230769234
0.45549242424242425	0.10256410256410256	0.4793956043956044
0.526061776061776	0.3	0.44560439560439563
0.532051282051282	0.1935483870967742	0.42307692307692313
0.47132034632034636	0.25641025641025644	0.31229141229141233
0.5428571428571428	0.4528301886792453	0.48561872909699
0.5175189393939394	0.24390243902439024	0.5021901709401709
0.5306513409961686	0.26315789473684215	0.4650162098437961
0.48500000000000004	0.3404255319148936	0.37790209790209794
0.48467230443974635	0.3181818181818182	0.3320089001907184
