ROC_AUC_scores	F1-score	Average_precision_score
0.5850000000000001	0.41025641025641024	0.44439560439560444
0.69	0.6296296296296295	0.5216976127320955
0.65	0.5128205128205129	0.5164835164835165
0.5975	0.5098039215686274	0.44461538461538463
0.58	0.42857142857142855	0.4367420814479638
0.5700000000000001	0.34285714285714286	0.4363076923076923
0.5675	0.26666666666666666	0.4510769230769231
0.64	0.5333333333333332	0.488
0.5775	0.3783783783783784	0.44025641025641027
0.5650000000000001	0.3684210526315789	0.4276923076923077
0.5850000000000001	0.41025641025641024	0.44439560439560444
0.5750000000000001	0.5172413793103449	0.42657342657342656
0.5525	0.358974358974359	0.41692307692307695
0.6025	0.4999999999999999	0.4504347826086956
0.5725	0.4	0.43220512820512824
0.595	0.36363636363636365	0.4723076923076923
0.6025	0.4	0.47292307692307695
0.5575	0.4489795918367347	0.41705128205128206
0.645	0.5238095238095238	0.5000904977375566
0.6174999999999999	0.4615384615384615	0.4775824175824176
0.65	0.5128205128205129	0.5164835164835165
0.5650000000000001	0.3684210526315789	0.4276923076923077
0.605	0.45	0.46215384615384614
0.58	0.42857142857142855	0.4367420814479638
0.5549999999999999	0.25806451612903225	0.4297435897435897
0.5924999999999999	0.43902439024390244	0.4486538461538462
0.635	0.5416666666666667	0.4785284280936455
0.6625	0.5263157894736842	0.5384615384615385
0.5525	0.358974358974359	0.41692307692307695
0.5650000000000001	0.3684210526315789	0.4276923076923077
0.605	0.45	0.46215384615384614
0.5425	0.39999999999999997	0.4081538461538462
0.5775	0.3783783783783784	0.44025641025641027
0.6025	0.4	0.47292307692307695
0.6100000000000001	0.43243243243243246	0.4748717948717949
0.5975	0.4210526315789474	0.4584615384615385
0.6475	0.47058823529411764	0.545982905982906
0.64	0.5333333333333332	0.488
0.52	0.30769230769230765	0.39516483516483514
0.6275000000000001	0.5217391304347826	0.47428571428571425
0.5775	0.48	0.4304
0.5725	0.4	0.43220512820512824
0.5325	0.3157894736842105	0.4030769230769231
0.4525	0.29787234042553196	0.36601398601398605
0.6025	0.4	0.47292307692307695
0.54	0.35000000000000003	0.40758974358974365
0.5049999999999999	0.22857142857142856	0.3870769230769231
0.5900000000000001	0.3888888888888889	0.45510489510489516
0.625	0.48780487804878053	0.4807692307692308
0.6174999999999999	0.4615384615384615	0.4775824175824176
0.5700000000000001	0.34285714285714286	0.4363076923076923
0.5850000000000001	0.41025641025641024	0.44439560439560444
0.48999999999999994	0.3181818181818182	0.38008097165991905
0.615	0.4117647058823529	0.49470085470085473
0.5775	0.3783783783783784	0.44025641025641027
0.6174999999999999	0.4615384615384615	0.4775824175824176
0.625	0.48780487804878053	0.4807692307692308
0.6099999999999999	0.52	0.45501538461538465
0.625	0.48780487804878053	0.4807692307692308
0.6325	0.5116279069767442	0.48427350427350435
0.56	0.39024390243902435	0.42153846153846153
0.6025	0.4	0.47292307692307695
0.5525	0.358974358974359	0.41692307692307695
0.6275000000000001	0.5217391304347826	0.47428571428571425
0.56	0.39024390243902435	0.42153846153846153
0.55	0.29411764705882354	0.4188034188034188
0.5850000000000001	0.5	0.434985754985755
0.6025	0.4999999999999999	0.4504347826086956
0.55	0.29411764705882354	0.4188034188034188
0.6025	0.4999999999999999	0.4504347826086956
0.6	0.46511627906976744	0.45299145299145305
0.6775	0.5714285714285713	0.5388235294117647
0.6225	0.4444444444444444	0.4942657342657343
0.6825	0.5641025641025641	0.5610989010989011
0.5575	0.3333333333333333	0.42321678321678324
0.5975	0.4210526315789474	0.4584615384615385
0.605	0.45	0.46215384615384614
0.495	0.2926829268292683	0.38230769230769235
