ROC_AUC_scores	F1-score	Average_precision_score
0.5980392156862746	0.42857142857142855	0.3136651583710407
0.5438689217758985	0.30303030303030304	0.3648442466624285
0.628048780487805	0.5217391304347826	0.45734265734265733
0.5192307692307693	0.07407407407407407	0.42307692307692313
0.6803861788617885	0.5641025641025641	0.5361111111111111
0.6301169590643274	0.5217391304347826	0.5114709851551957
0.47380952380952385	0.058823529411764705	0.45448717948717954
0.6794871794871794	0.5957446808510638	0.5435897435897435
0.5863821138211383	0.45454545454545453	0.4237179487179487
0.49949186991869915	0.32558139534883723	0.36899460188933875
0.5723180076628352	0.28571428571428575	0.5129089301503095
0.4741014799154334	0.25641025641025644	0.3283833813245578
0.4916666666666667	0.27027027027027023	0.3042986425339367
0.5136452241715399	0.2631578947368421	0.42263662263662266
0.526803118908382	0.2702702702702703	0.43105413105413104
0.4961685823754789	0.16666666666666663	0.44433497536945815
0.451863354037267	0.2727272727272727	0.33607262302914476
0.5305555555555556	0.2222222222222222	0.32582417582417583
0.4615384615384615	0.11764705882352941	0.38846153846153847
0.5274390243902439	0.3157894736842105	0.3840659340659341
0.5384199134199135	0.26666666666666666	0.3461945461945462
0.5064102564102564	0.2631578947368421	0.4032051282051282
0.5527777777777778	0.36842105263157887	0.33611111111111114
0.6094080338266384	0.5098039215686274	0.4033518205931999
0.5043436293436294	0.06666666666666667	0.43324175824175826
0.6325	0.5116279069767442	0.48427350427350435
0.5667701863354037	0.39999999999999997	0.39445209521935864
0.5246679316888045	0.3181818181818182	0.49081885856079405
0.583976833976834	0.4444444444444445	0.48700711053652235
0.6347402597402597	0.4864864864864864	0.4256868131868132
0.5472222222222223	0.4482758620689655	0.3300607287449393
0.5015243902439024	0.1875	0.3699519230769231
0.5373563218390804	0.3333333333333333	0.4684350132625995
0.5	0.2631578947368421	0.38461538461538464
0.5497835497835498	0.27586206896551724	0.3567765567765568
0.5600686498855836	0.35294117647058826	0.3263157894736842
0.42250000000000004	0.15384615384615383	0.36417582417582417
0.540796963946869	0.35555555555555557	0.5013115916341723
0.5064102564102564	0.2631578947368421	0.4032051282051282
0.5617760617760617	0.38095238095238093	0.47095761381475665
0.470020325203252	0.25	0.357411858974359
0.6025641025641025	0.46511627906976744	0.4723981900452489
0.5776955602536997	0.3888888888888889	0.3898601398601399
0.5646453089244852	0.37837837837837834	0.3278902384165542
0.575	0.3125	0.4505494505494506
0.6555555555555556	0.5	0.4512820512820513
0.4511385199240987	0.2857142857142857	0.45704438930245384
0.6	0.4324324324324324	0.3728506787330317
0.4513742071881607	0.2105263157894737	0.3223776223776224
0.5200845665961945	0.3157894736842105	0.34842657342657346
0.5232919254658386	0.31578947368421056	0.3658862876254181
0.5190058479532164	0.3	0.4256410256410257
0.5256410256410257	0.3636363636363637	0.4136752136752137
0.55	0.29411764705882354	0.4188034188034188
0.5128205128205129	0.3	0.4065934065934066
0.5471014492753623	0.33333333333333337	0.38193979933110367
0.5285714285714286	0.29268292682926833	0.4783216783216783
0.5136452241715399	0.2631578947368421	0.42263662263662266
0.5833333333333333	0.3125	0.4833333333333334
0.5175983436853002	0.2	0.3635929288103201
0.5189393939393939	0.3414634146341463	0.3320512820512821
0.5201149425287357	0.2926829268292683	0.4572944297082228
0.5555555555555556	0.3902439024390244	0.336996336996337
0.5536062378167641	0.425531914893617	0.44672364672364673
0.5064102564102564	0.2631578947368421	0.4032051282051282
0.5175521821631879	0.1176470588235294	0.48916459884201824
0.56	0.39024390243902435	0.42153846153846153
0.5646453089244852	0.37837837837837834	0.3278902384165542
0.5604674796747967	0.3684210526315789	0.40737179487179487
0.4811212814645309	0.1935483870967742	0.2856275303643725
0.5497835497835498	0.27586206896551724	0.3567765567765568
0.5596590909090909	0.2926829268292683	0.5517482517482517
0.4741014799154334	0.25641025641025644	0.3283833813245578
0.4658444022770398	0.29166666666666663	0.4622098963654941
0.5166666666666667	0.3181818181818182	0.4705128205128205
0.6282051282051283	0.5217391304347826	0.49230769230769234
0.5726626016260163	0.3783783783783784	0.4185897435897436
0.5256410256410257	0.23529411764705882	0.4153846153846154
0.5135281385281386	0.15384615384615385	0.33040293040293045
0.5416666666666666	0.4230769230769231	0.5314439946018894
0.47124756335282647	0.11764705882352941	0.4057794057794058
0.5640243902439025	0.34285714285714286	0.4132867132867133
0.5863821138211383	0.45454545454545453	0.4237179487179487
0.4453463203463203	0.125	0.30962370962370966
0.46224256292906185	0.27906976744186046	0.2789473684210526
0.519047619047619	0.3478260869565218	0.4717948717948718
0.5533536585365854	0.4090909090909091	0.3995192307692308
0.5352316602316602	0.2702702702702703	0.4530525030525031
0.48250000000000004	0.28571428571428564	0.3770135746606335
0.6333333333333334	0.43749999999999994	0.3152337858220211
0.4888888888888889	0.23529411764705882	0.30329670329670333
0.5716374269005848	0.3333333333333333	0.47122507122507123
0.5274390243902439	0.3157894736842105	0.3840659340659341
0.5553861788617885	0.30303030303030304	0.4080484330484331
0.5075	0.3	0.38830769230769235
0.6130952380952381	0.47619047619047616	0.3959881388452817
0.5755148741418765	0.3888888888888889	0.3363181709930936
0.556935817805383	0.3684210526315789	0.3881828316610926
0.5012254901960784	0.27777777777777773	0.26201476542033814
0.4247835497835498	0.2	0.30163871216502797
0.470020325203252	0.25	0.357411858974359
0.4423076923076923	0.23255813953488372	0.3796380090497738
0.5321637426900585	0.30769230769230765	0.4341880341880342
0.5535714285714286	0.19354838709677416	0.4917582417582418
