FeatName	RelFeatImp
N-acetylalanine	100.0
1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	89.63
formiminoglutamate	85.96
glycerate	85.63
1-carboxyethylphenylalanine	76.99
11beta-hydroxyandrosterone glucuronide	67.53
histidine	65.74
butyrylcarnitine (C4)	65.31
oxalate (ethanedioate)	64.77
N-acetylphenylalanine	63.76
glycine conjugate of C10H14O2 (1)*	63.64
indolepropionate	63.1
1-(1-enyl-stearoyl)-GPE (P-18:0)*	61.72
acisoga	61.68
N-acetylvaline	60.93
N-acetylserine	58.69
1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*	57.67
N-methylproline	57.65
quinolinate	56.0
N-acetylglutamine	55.8
N-formylmethionine	55.49
4-hydroxyphenylpyruvate	54.47
choline	53.96
tyramine O-sulfate	53.74
S-adenosylhomocysteine (SAH)	53.68
vanillactate	53.64
glucose	52.04
glucuronate	51.69
1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*	51.58
3b-hydroxy-5-cholenoic acid	50.8
1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)	47.96
orotate	47.89
gamma-glutamylglutamate	47.74
glycine conjugate of C10H12O2*	47.58
N-acetylaspartate (NAA)	47.41
1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*	47.06
ethylmalonate	46.88
threonate	46.3
hypoxanthine	45.91
1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*	45.62
2'-O-methyluridine	43.71
5,6-dihydrouridine	43.35
retinol (Vitamin A)	43.34
1-palmitoyl-GPE (16:0)	43.21
1-linoleoyl-GPC (18:2)	43.15
maleate	43.14
1-stearoyl-2-oleoyl-GPE (18:0/18:1)	42.8
N-stearoyl-sphingadienine (d18:2/18:0)*	42.72
1-carboxyethylvaline	42.69
eicosapentaenoylcholine	42.64
sphinganine-1-phosphate	42.56
urea	42.3
bilirubin degradation product, C16H18N2O5 (1)	41.45
picolinoylglycine	41.38
inosine	40.96
5alpha-pregnan-3beta,20alpha-diol monosulfate (2)	40.79
