FeatName	RelFeatImp
propionylcarnitine (C3)	100.0
hydroxy-CMPF*	86.32
myristoleoylcarnitine (C14:1)*	76.86
p-cresol glucuronide*	76.13
gamma-glutamylphenylalanine	75.41
7-HOCA	74.72
cysteinylglycine disulfide*	70.93
sphingomyelin (d18:2/18:1)*	64.99
3-aminoisobutyrate	63.7
5alpha-pregnan-3beta,20beta-diol monosulfate (1)	60.14
allantoin	58.67
tauro-beta-muricholate	58.03
androstenediol (3alpha, 17alpha) monosulfate (2)	55.6
gamma-glutamyltyrosine	55.29
1,5-anhydroglucitol (1,5-AG)	55.17
margarate (17:0)	55.01
cortisol	54.73
5-(galactosylhydroxy)-L-lysine	54.14
13-HODE + 9-HODE	53.88
taurodeoxycholic acid 3-sulfate	53.81
sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	52.31
gamma-glutamylglutamate	52.06
sphingomyelin (d18:2/21:0, d16:2/23:0)*	51.74
DSGEGDFXAEGGGVR*	50.19
creatinine	50.19
3b-hydroxy-5-cholenoic acid	49.35
1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)	47.9
trigonelline (N'-methylnicotinate)	47.21
biliverdin	47.11
N6-acetyllysine	46.7
cysteinylglycine	45.34
tridecenedioate (C13:1-DC)*	45.33
alpha-tocopherol	45.06
indole-3-carboxylate	44.33
random_variable1	43.61
lactate	43.39
cholate	42.65
hydroxyproline	42.45
1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*	41.98
dopamine 3-O-sulfate	41.82
threonine	41.12
2S,3R-dihydroxybutyrate	40.68
eicosenoylcarnitine (C20:1)*	40.56
eicosanedioate (C20-DC)	40.5
(R)-3-hydroxybutyrylcarnitine	40.26
cysteine	40.24
1-palmitoyl-GPI* (16:0)	39.83
glycolithocholate sulfate*	39.25
proline	39.23
linoleoylcarnitine (C18:2)*	39.21
lithocholic acid sulfate (2)	39.02
sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*	39.0
N-acetylalanine	38.91
gamma-CEHC	38.78
sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*	38.54
N-acetyltyrosine	38.05
1-carboxyethylisoleucine	36.77
