ROC_AUC_scores	F1-score	Average_precision_score
0.6575	0.5365853658536586	0.5178846153846154
0.6600000000000001	0.5652173913043478	0.5065201465201465
0.6975	0.6428571428571428	0.52575682382134
0.63	0.47368421052631576	0.4953846153846154
0.7050000000000001	0.6222222222222222	0.5612307692307692
0.6875000000000001	0.6122448979591836	0.5288461538461539
0.6124999999999999	0.4761904761904762	0.4660633484162896
0.6625	0.5263157894736842	0.5384615384615385
0.6325	0.5116279069767442	0.48427350427350435
0.6325	0.5116279069767442	0.48427350427350435
0.6900000000000001	0.5853658536585366	0.56
0.665	0.5581395348837209	0.52
0.6825	0.5641025641025641	0.5610989010989011
0.645	0.5238095238095238	0.5000904977375566
0.7050000000000001	0.6222222222222222	0.5612307692307692
0.735	0.65	0.6352820512820514
0.55	0.29411764705882354	0.4188034188034188
0.6299999999999999	0.5490196078431373	0.4707692307692307
0.7100000000000001	0.6190476190476191	0.5822624434389141
0.6975	0.6046511627906976	0.5601709401709403
0.6425	0.48648648648648657	0.5161538461538462
0.6775	0.5714285714285713	0.5388235294117647
0.6549999999999999	0.5	0.5406993006993007
0.6124999999999999	0.4761904761904762	0.4660633484162896
0.5924999999999999	0.43902439024390244	0.4486538461538462
0.6325	0.5116279069767442	0.48427350427350435
0.6025	0.4	0.47292307692307695
0.645	0.5238095238095238	0.5000904977375566
0.665	0.5581395348837209	0.52
0.6174999999999999	0.4615384615384615	0.4775824175824176
0.5825	0.3529411764705882	0.4523076923076923
0.7000000000000002	0.6250000000000001	0.5451505016722409
0.6	0.46511627906976744	0.45299145299145305
0.6625	0.5263157894736842	0.5384615384615385
0.67	0.5499999999999999	0.538051282051282
0.605	0.45	0.46215384615384614
0.65	0.5128205128205129	0.5164835164835165
0.62	0.5	0.47012145748987855
0.555	0.40909090909090906	0.4166801619433198
0.5850000000000001	0.41025641025641024	0.44439560439560444
0.695	0.6274509803921569	0.5323076923076924
0.62	0.5	0.47012145748987855
0.645	0.5238095238095238	0.5000904977375566
0.6225	0.4444444444444444	0.4942657342657343
0.6749999999999999	0.5405405405405406	0.5641025641025641
0.5975	0.4210526315789474	0.4584615384615385
0.6925	0.6086956521739131	0.5425641025641026
0.735	0.65	0.6352820512820514
0.67	0.5499999999999999	0.538051282051282
0.63	0.47368421052631576	0.4953846153846154
0.63	0.47368421052631576	0.4953846153846154
0.7025	0.6	0.5840000000000001
0.6475000000000001	0.5531914893617023	0.49188811188811193
0.7500000000000001	0.6818181818181819	0.6275303643724697
0.67	0.5499999999999999	0.538051282051282
0.715	0.6153846153846153	0.6114285714285714
0.7175	0.6363636363636364	0.5818623481781376
0.6925	0.6086956521739131	0.5425641025641026
0.5775	0.3783783783783784	0.44025641025641027
0.605	0.45	0.46215384615384614
0.5775	0.3783783783783784	0.44025641025641027
0.6124999999999999	0.4761904761904762	0.4660633484162896
0.5950000000000001	0.4782608695652174	0.4458608058608059
0.645	0.5238095238095238	0.5000904977375566
0.6174999999999999	0.4615384615384615	0.4775824175824176
0.6825	0.5641025641025641	0.5610989010989011
0.6775	0.5714285714285713	0.5388235294117647
0.6549999999999999	0.5	0.5406993006993007
0.6900000000000001	0.5853658536585366	0.56
0.5775	0.3783783783783784	0.44025641025641027
0.715	0.6153846153846153	0.6114285714285714
0.7250000000000001	0.6521739130434783	0.5824175824175823
0.6775	0.5714285714285713	0.5388235294117647
0.7025	0.6	0.5840000000000001
0.7100000000000001	0.6190476190476191	0.5822624434389141
0.5525	0.358974358974359	0.41692307692307695
0.5650000000000001	0.3684210526315789	0.4276923076923077
0.6375	0.5	0.49743589743589745
0.685	0.5909090909090909	0.5404048582995952
0.6275	0.42424242424242425	0.5219230769230769
0.6575	0.5365853658536586	0.5178846153846154
0.6074999999999999	0.48888888888888893	0.45738461538461544
0.665	0.5581395348837209	0.52
0.6575	0.5365853658536586	0.5178846153846154
0.56	0.39024390243902435	0.42153846153846153
0.6900000000000001	0.5853658536585366	0.56
0.7100000000000001	0.6190476190476191	0.5822624434389141
0.7175	0.6363636363636364	0.5818623481781376
0.62	0.5	0.47012145748987855
0.6675000000000001	0.5833333333333334	0.5101003344481606
0.7125	0.6382978723404256	0.5629370629370629
0.67	0.5499999999999999	0.538051282051282
0.6325	0.5116279069767442	0.48427350427350435
0.6875000000000001	0.6122448979591836	0.5288461538461539
0.6525	0.5454545454545454	0.503157894736842
0.7575000000000001	0.6956521739130435	0.626080586080586
0.5925	0.5185185185185185	0.4395755968169761
0.7025	0.6	0.5840000000000001
0.7675	0.7000000000000001	0.6918974358974359
0.6174999999999999	0.4615384615384615	0.4775824175824176
0.7000000000000002	0.6250000000000001	0.5451505016722409
0.6675000000000001	0.5833333333333334	0.5101003344481606
0.65	0.5128205128205129	0.5164835164835165
0.65	0.5128205128205129	0.5164835164835165
0.58	0.509090909090909	0.4305641025641026
0.6549999999999999	0.5	0.5406993006993007
0.67	0.5499999999999999	0.538051282051282
0.695	0.5789473684210525	0.5876923076923077
0.6775	0.5714285714285713	0.5388235294117647
0.595	0.36363636363636365	0.4723076923076923
0.7000000000000002	0.6250000000000001	0.5451505016722409
0.6875	0.5555555555555556	0.5944055944055944
0.715	0.6153846153846153	0.6114285714285714
0.6074999999999999	0.48888888888888893	0.45738461538461544
0.63	0.47368421052631576	0.4953846153846154
0.6225	0.4444444444444444	0.4942657342657343
0.695	0.5789473684210525	0.5876923076923077
0.6674999999999999	0.5142857142857143	0.5701538461538462
0.65	0.5128205128205129	0.5164835164835165
0.7425	0.6666666666666666	0.6304072398190045
0.6775	0.5714285714285713	0.5388235294117647
0.515	0.3333333333333333	0.39221719457013576
0.635	0.45714285714285713	0.5175384615384615
